A37KJ0QD8HYF7A,A3R8TPM1N7HFS4,1.0,1265932800,1360022400,B0002GIRP2
A37KJ0QD8HYF7A,AQZ7HGW2FF4ED,1.0,1265932800,1290211200,B0002GIRP2
A37KJ0QD8HYF7A,A7TRK2GG6BHWD,1.0,1265932800,1320364800,B0002GIRP2
A37KJ0QD8HYF7A,A3EU3ET85O8ZFX,1.0,1265932800,1325289600,B0002GIRP2
AQZ7HGW2FF4ED,A3R8TPM1N7HFS4,0.7,1290211200,1360022400,B0002GIRP2
AQZ7HGW2FF4ED,A7TRK2GG6BHWD,0.7,1290211200,1320364800,B0002GIRP2
AQZ7HGW2FF4ED,A3EU3ET85O8ZFX,0.7,1290211200,1325289600,B0002GIRP2
A7TRK2GG6BHWD,A3R8TPM1N7HFS4,1.0,1320364800,1360022400,B0002GIRP2
A7TRK2GG6BHWD,A3EU3ET85O8ZFX,1.0,1320364800,1325289600,B0002GIRP2
AGDWVRFL81B4O,A3R8TPM1N7HFS4,0.8666666666666667,1197590400,1360022400,B0002GIRP2
AGDWVRFL81B4O,A37KJ0QD8HYF7A,0.8666666666666667,1197590400,1265932800,B0002GIRP2
AGDWVRFL81B4O,AQZ7HGW2FF4ED,0.8666666666666667,1197590400,1290211200,B0002GIRP2
AGDWVRFL81B4O,A7TRK2GG6BHWD,0.8666666666666667,1197590400,1320364800,B0002GIRP2
AGDWVRFL81B4O,A3EU3ET85O8ZFX,0.8666666666666667,1197590400,1325289600,B0002GIRP2
A3EU3ET85O8ZFX,A3R8TPM1N7HFS4,0.1111111111111111,1325289600,1360022400,B0002GIRP2
