A3775OP5VTX5ON,A3HKWOC783B7PL,0.9666666666666667,1317081600,1356566400,B004Z17008
A3775OP5VTX5ON,A3SDJ70H00OQCJ,0.9666666666666667,1317081600,1330473600,B004Z17008
A3775OP5VTX5ON,A8E9VWP5EQH6B,0.9666666666666667,1317081600,1319587200,B004Z17008
A3775OP5VTX5ON,A33IMLYIVBG5Z4,0.9666666666666667,1317081600,1360281600,B004Z17008
A3775OP5VTX5ON,A19NGYCQ1NCF3W,0.9666666666666667,1317081600,1324252800,B004Z17008
A3HKWOC783B7PL,A33IMLYIVBG5Z4,0.9,1356566400,1360281600,B004Z17008
A3SDJ70H00OQCJ,A3HKWOC783B7PL,0.7,1330473600,1356566400,B004Z17008
A3SDJ70H00OQCJ,A33IMLYIVBG5Z4,0.7,1330473600,1360281600,B004Z17008
A8E9VWP5EQH6B,A3HKWOC783B7PL,1.0,1319587200,1356566400,B004Z17008
A8E9VWP5EQH6B,A3SDJ70H00OQCJ,1.0,1319587200,1330473600,B004Z17008
A8E9VWP5EQH6B,A33IMLYIVBG5Z4,1.0,1319587200,1360281600,B004Z17008
A8E9VWP5EQH6B,A19NGYCQ1NCF3W,1.0,1319587200,1324252800,B004Z17008
A19NGYCQ1NCF3W,A3HKWOC783B7PL,0.8214285714285714,1324252800,1356566400,B004Z17008
A19NGYCQ1NCF3W,A3SDJ70H00OQCJ,0.8214285714285714,1324252800,1330473600,B004Z17008
A19NGYCQ1NCF3W,A33IMLYIVBG5Z4,0.8214285714285714,1324252800,1360281600,B004Z17008
