A2EZWZ8MBEDOLN,A3CNFMV0IISC3C,0.7,1348012800,1352332800,B0002CZVBE
APEJ8EJCC8PQ8,A3CNFMV0IISC3C,0.7,1332979200,1352332800,B0002CZVBE
APEJ8EJCC8PQ8,A2EZWZ8MBEDOLN,0.7,1332979200,1348012800,B0002CZVBE
APEJ8EJCC8PQ8,A1GMWTGXW682GB,0.7,1332979200,1344816000,B0002CZVBE
APEJ8EJCC8PQ8,A3JEEPYPEM9V81,0.7,1332979200,1336176000,B0002CZVBE
A21Q29J3ZWPDNP,A3CNFMV0IISC3C,1.0,1255651200,1352332800,B0002CZVBE
A21Q29J3ZWPDNP,A2EZWZ8MBEDOLN,1.0,1255651200,1348012800,B0002CZVBE
A21Q29J3ZWPDNP,APEJ8EJCC8PQ8,1.0,1255651200,1332979200,B0002CZVBE
A21Q29J3ZWPDNP,A1GMWTGXW682GB,1.0,1255651200,1344816000,B0002CZVBE
A21Q29J3ZWPDNP,A3JEEPYPEM9V81,1.0,1255651200,1336176000,B0002CZVBE
A21Q29J3ZWPDNP,AZ0LJNEP2VRD1,1.0,1255651200,1305417600,B0002CZVBE
A1GMWTGXW682GB,A3CNFMV0IISC3C,0.7,1344816000,1352332800,B0002CZVBE
A1GMWTGXW682GB,A2EZWZ8MBEDOLN,0.7,1344816000,1348012800,B0002CZVBE
A3JEEPYPEM9V81,A3CNFMV0IISC3C,1.0,1336176000,1352332800,B0002CZVBE
A3JEEPYPEM9V81,A2EZWZ8MBEDOLN,1.0,1336176000,1348012800,B0002CZVBE
A3JEEPYPEM9V81,A1GMWTGXW682GB,1.0,1336176000,1344816000,B0002CZVBE
AZ0LJNEP2VRD1,A3CNFMV0IISC3C,0.6666666666666666,1305417600,1352332800,B0002CZVBE
AZ0LJNEP2VRD1,A2EZWZ8MBEDOLN,0.6666666666666666,1305417600,1348012800,B0002CZVBE
AZ0LJNEP2VRD1,APEJ8EJCC8PQ8,0.6666666666666666,1305417600,1332979200,B0002CZVBE
AZ0LJNEP2VRD1,A1GMWTGXW682GB,0.6666666666666666,1305417600,1344816000,B0002CZVBE
AZ0LJNEP2VRD1,A3JEEPYPEM9V81,0.6666666666666666,1305417600,1336176000,B0002CZVBE
