A13IKQCJKFAP5S,A26SN2CVQM4FKM,0.01,1364083200,1403913600,B0026RB0G8
A13IKQCJKFAP5S,A2MFJ6C67AL015,0.01,1364083200,1378857600,B0026RB0G8
A13IKQCJKFAP5S,ARAK8OPNIFLHR,0.01,1364083200,1365206400,B0026RB0G8
A13IKQCJKFAP5S,AZCP5P3BARLS5,0.01,1364083200,1397606400,B0026RB0G8
A13IKQCJKFAP5S,AKP6IWJ24C1A5,0.01,1364083200,1368403200,B0026RB0G8
A13IKQCJKFAP5S,A2CZIZD0RZ566T,0.01,1364083200,1371513600,B0026RB0G8
A13IKQCJKFAP5S,A18X90KMZ6KZ3H,0.01,1364083200,1387843200,B0026RB0G8
A13IKQCJKFAP5S,AS421KUEDNJ5V,0.01,1364083200,1392854400,B0026RB0G8
A13IKQCJKFAP5S,A1QN075G0OKBWJ,0.01,1364083200,1366156800,B0026RB0G8
A13IKQCJKFAP5S,A34G1GTMQGEDUN,0.01,1364083200,1365552000,B0026RB0G8
A13IKQCJKFAP5S,A3NI8JZCL7BZMC,0.01,1364083200,1373155200,B0026RB0G8
A13IKQCJKFAP5S,A35JPJHGOSPZX9,0.01,1364083200,1385510400,B0026RB0G8
A13IKQCJKFAP5S,A2M93TVNC93C3P,0.01,1364083200,1386806400,B0026RB0G8
A13IKQCJKFAP5S,A2KJY8BRDP8RZP,0.01,1364083200,1398643200,B0026RB0G8
A13IKQCJKFAP5S,A35HTG0YUEKFGM,0.01,1364083200,1405036800,B0026RB0G8
A13IKQCJKFAP5S,A2C6Z7M3RMUG45,0.01,1364083200,1392768000,B0026RB0G8
A26SN2CVQM4FKM,A35HTG0YUEKFGM,0.01,1403913600,1405036800,B0026RB0G8
A2MFJ6C67AL015,A26SN2CVQM4FKM,0.01,1378857600,1403913600,B0026RB0G8
A2MFJ6C67AL015,AZCP5P3BARLS5,0.01,1378857600,1397606400,B0026RB0G8
A2MFJ6C67AL015,A18X90KMZ6KZ3H,0.01,1378857600,1387843200,B0026RB0G8
A2MFJ6C67AL015,AS421KUEDNJ5V,0.01,1378857600,1392854400,B0026RB0G8
A2MFJ6C67AL015,A35JPJHGOSPZX9,0.01,1378857600,1385510400,B0026RB0G8
A2MFJ6C67AL015,A2M93TVNC93C3P,0.01,1378857600,1386806400,B0026RB0G8
A2MFJ6C67AL015,A2KJY8BRDP8RZP,0.01,1378857600,1398643200,B0026RB0G8
A2MFJ6C67AL015,A35HTG0YUEKFGM,0.01,1378857600,1405036800,B0026RB0G8
A2MFJ6C67AL015,A2C6Z7M3RMUG45,0.01,1378857600,1392768000,B0026RB0G8
