A2M8T1A4O0GS72,A1LQC225SE8UNI,0.01,1381708800,1397952000,B001PGXJGU
A2M8T1A4O0GS72,A2G12DY50U700V,0.01,1381708800,1390953600,B001PGXJGU
AEWYUPCNDV7HY,A1LQC225SE8UNI,0.01,1239148800,1397952000,B001PGXJGU
AEWYUPCNDV7HY,A2M8T1A4O0GS72,0.01,1239148800,1381708800,B001PGXJGU
AEWYUPCNDV7HY,A7ZP18XOIJADI,0.01,1239148800,1329264000,B001PGXJGU
AEWYUPCNDV7HY,A2G12DY50U700V,0.01,1239148800,1390953600,B001PGXJGU
AEWYUPCNDV7HY,AKYDGCKCY7H9F,0.01,1239148800,1377993600,B001PGXJGU
A7ZP18XOIJADI,A1LQC225SE8UNI,0.01,1329264000,1397952000,B001PGXJGU
A7ZP18XOIJADI,A2M8T1A4O0GS72,0.01,1329264000,1381708800,B001PGXJGU
A7ZP18XOIJADI,A2G12DY50U700V,0.01,1329264000,1390953600,B001PGXJGU
A7ZP18XOIJADI,AKYDGCKCY7H9F,0.01,1329264000,1377993600,B001PGXJGU
A2G12DY50U700V,A1LQC225SE8UNI,0.01,1390953600,1397952000,B001PGXJGU
AKYDGCKCY7H9F,A1LQC225SE8UNI,0.5,1377993600,1397952000,B001PGXJGU
AKYDGCKCY7H9F,A2M8T1A4O0GS72,0.5,1377993600,1381708800,B001PGXJGU
AKYDGCKCY7H9F,A2G12DY50U700V,0.5,1377993600,1390953600,B001PGXJGU
