AJK15Q9JOEHRH,A32NZIV3FHCK62,0.01,1292284800,1394064000,B0002E3MRW
AJK15Q9JOEHRH,A24FQKYEPUQBRG,0.01,1292284800,1316563200,B0002E3MRW
A2N7F3MVCTAOYP,AJK15Q9JOEHRH,0.5,1285372800,1292284800,B0002E3MRW
A2N7F3MVCTAOYP,A32NZIV3FHCK62,0.5,1285372800,1394064000,B0002E3MRW
A2N7F3MVCTAOYP,A24FQKYEPUQBRG,0.5,1285372800,1316563200,B0002E3MRW
AENULRBQ2IE5I,AJK15Q9JOEHRH,1.0,1270166400,1292284800,B0002E3MRW
AENULRBQ2IE5I,A32NZIV3FHCK62,1.0,1270166400,1394064000,B0002E3MRW
AENULRBQ2IE5I,A2N7F3MVCTAOYP,1.0,1270166400,1285372800,B0002E3MRW
AENULRBQ2IE5I,A24FQKYEPUQBRG,1.0,1270166400,1316563200,B0002E3MRW
A24FQKYEPUQBRG,A32NZIV3FHCK62,0.01,1316563200,1394064000,B0002E3MRW
