APFJU5FXJMLRD,A2M7SF04WEDW4W,1.0,183945600,0001714538
APFJU5FXJMLRD,A2UJK0FRHWCVVX,1.0,192585600,0001714538
APFJU5FXJMLRD,A3HFC7MAV9A3A6,1.0,201312000,0001714538
APFJU5FXJMLRD,A6HXFDIC7DVTC,1.0,55382400,0001714538
A2M7SF04WEDW4W,A2UJK0FRHWCVVX,0.01,8640000,0001714538
A2M7SF04WEDW4W,A3HFC7MAV9A3A6,0.01,17366400,0001714538
A2UJK0FRHWCVVX,A3HFC7MAV9A3A6,0.01,8726400,0001714538
A3QZCA4LTTVGAD,APFJU5FXJMLRD,1.0,203212800,0001714538
A3QZCA4LTTVGAD,A2M7SF04WEDW4W,1.0,387158400,0001714538
A3QZCA4LTTVGAD,A2UJK0FRHWCVVX,1.0,395798400,0001714538
A3QZCA4LTTVGAD,A3HFC7MAV9A3A6,1.0,404524800,0001714538
A3QZCA4LTTVGAD,A3IQD2BJG501BW,1.0,33004800,0001714538
A3QZCA4LTTVGAD,A6HXFDIC7DVTC,1.0,258595200,0001714538
A3IQD2BJG501BW,APFJU5FXJMLRD,1.0,170208000,0001714538
A3IQD2BJG501BW,A2M7SF04WEDW4W,1.0,354153600,0001714538
A3IQD2BJG501BW,A2UJK0FRHWCVVX,1.0,362793600,0001714538
A3IQD2BJG501BW,A3HFC7MAV9A3A6,1.0,371520000,0001714538
A3IQD2BJG501BW,A6HXFDIC7DVTC,1.0,225590400,0001714538
A6HXFDIC7DVTC,A2M7SF04WEDW4W,0.01,128563200,0001714538
A6HXFDIC7DVTC,A2UJK0FRHWCVVX,0.01,137203200,0001714538
A6HXFDIC7DVTC,A3HFC7MAV9A3A6,0.01,145929600,0001714538
