A1ZVLBMUD8KLQB,A2S1P0FHXOGIPR,0.01,36115200,0001473905
A1ZVLBMUD8KLQB,AIS2YOA9ZSVSM,0.01,1382400,0001473905
A1ZVLBMUD8KLQB,AO8M1TGE1EO41,0.01,4924800,0001473905
A1BUQNEU4NZ3UA,A1ZVLBMUD8KLQB,1.0,64281600,0001473905
A1BUQNEU4NZ3UA,A2S1P0FHXOGIPR,1.0,100396800,0001473905
A1BUQNEU4NZ3UA,AIS2YOA9ZSVSM,1.0,65664000,0001473905
A1BUQNEU4NZ3UA,AO8M1TGE1EO41,1.0,69206400,0001473905
AIS2YOA9ZSVSM,A2S1P0FHXOGIPR,0.01,34732800,0001473905
AIS2YOA9ZSVSM,AO8M1TGE1EO41,0.01,3542400,0001473905
AO8M1TGE1EO41,A2S1P0FHXOGIPR,0.01,31190400,0001473905
AODQI51IBW7WN,A1ZVLBMUD8KLQB,1.0,114998400,0001473905
AODQI51IBW7WN,A2S1P0FHXOGIPR,1.0,151113600,0001473905
AODQI51IBW7WN,A1BUQNEU4NZ3UA,1.0,50716800,0001473905
AODQI51IBW7WN,AIS2YOA9ZSVSM,1.0,116380800,0001473905
AODQI51IBW7WN,AO8M1TGE1EO41,1.0,119923200,0001473905
