A2FS9CYCWC6HLW,A1LS2UXHG1BYRG,1.0,140313600,0001712772
A2FS9CYCWC6HLW,A1W7WTTAB0U9W9,1.0,76464000,0001712772
A2FS9CYCWC6HLW,AFEPQIPZP6EDF,1.0,39916800,0001712772
A2FS9CYCWC6HLW,A1QJBN13J48RK5,1.0,114393600,0001712772
A2FS9CYCWC6HLW,A6S7H9EXZC4AT,1.0,130636800,0001712772
A2FS9CYCWC6HLW,ATHTCOG6BB6WK,1.0,103248000,0001712772
A2FS9CYCWC6HLW,A2EGEI5DR4LZA3,1.0,115171200,0001712772
A2FS9CYCWC6HLW,A276OI0NHBYORX,1.0,101347200,0001712772
A2FS9CYCWC6HLW,A22VJZZR41S9PT,1.0,127526400,0001712772
A2FS9CYCWC6HLW,A1MBGY9DEN1FZQ,1.0,120009600,0001712772
AO2WMECV4UPQW,A2FS9CYCWC6HLW,0.01,50544000,0001712772
AO2WMECV4UPQW,A1LS2UXHG1BYRG,0.01,190857600,0001712772
AO2WMECV4UPQW,A1W7WTTAB0U9W9,0.01,127008000,0001712772
AO2WMECV4UPQW,AFEPQIPZP6EDF,0.01,90460800,0001712772
AO2WMECV4UPQW,A1QJBN13J48RK5,0.01,164937600,0001712772
AO2WMECV4UPQW,A6S7H9EXZC4AT,0.01,181180800,0001712772
AO2WMECV4UPQW,ATHTCOG6BB6WK,0.01,153792000,0001712772
AO2WMECV4UPQW,A2EGEI5DR4LZA3,0.01,165715200,0001712772
AO2WMECV4UPQW,A276OI0NHBYORX,0.01,151891200,0001712772
AO2WMECV4UPQW,A22VJZZR41S9PT,0.01,178070400,0001712772
AO2WMECV4UPQW,A1MBGY9DEN1FZQ,0.01,170553600,0001712772
A1W7WTTAB0U9W9,A1LS2UXHG1BYRG,0.01,63849600,0001712772
A1W7WTTAB0U9W9,A1QJBN13J48RK5,0.01,37929600,0001712772
A1W7WTTAB0U9W9,A6S7H9EXZC4AT,0.01,54172800,0001712772
A1W7WTTAB0U9W9,ATHTCOG6BB6WK,0.01,26784000,0001712772
A1W7WTTAB0U9W9,A2EGEI5DR4LZA3,0.01,38707200,0001712772
A1W7WTTAB0U9W9,A276OI0NHBYORX,0.01,24883200,0001712772
A1W7WTTAB0U9W9,A22VJZZR41S9PT,0.01,51062400,0001712772
A1W7WTTAB0U9W9,A1MBGY9DEN1FZQ,0.01,43545600,0001712772
AFEPQIPZP6EDF,A1LS2UXHG1BYRG,0.05263157894736842,100396800,0001712772
AFEPQIPZP6EDF,A1W7WTTAB0U9W9,0.05263157894736842,36547200,0001712772
AFEPQIPZP6EDF,A1QJBN13J48RK5,0.05263157894736842,74476800,0001712772
AFEPQIPZP6EDF,A6S7H9EXZC4AT,0.05263157894736842,90720000,0001712772
AFEPQIPZP6EDF,ATHTCOG6BB6WK,0.05263157894736842,63331200,0001712772
AFEPQIPZP6EDF,A2EGEI5DR4LZA3,0.05263157894736842,75254400,0001712772
AFEPQIPZP6EDF,A276OI0NHBYORX,0.05263157894736842,61430400,0001712772
AFEPQIPZP6EDF,A22VJZZR41S9PT,0.05263157894736842,87609600,0001712772
AFEPQIPZP6EDF,A1MBGY9DEN1FZQ,0.05263157894736842,80092800,0001712772
A2VU7WW0V4X83G,A2FS9CYCWC6HLW,0.9375,276220800,0001712772
A2VU7WW0V4X83G,AO2WMECV4UPQW,0.9375,225676800,0001712772
A2VU7WW0V4X83G,A1LS2UXHG1BYRG,0.9375,416534400,0001712772
A2VU7WW0V4X83G,A1W7WTTAB0U9W9,0.9375,352684800,0001712772
A2VU7WW0V4X83G,AFEPQIPZP6EDF,0.9375,316137600,0001712772
A2VU7WW0V4X83G,A3CN9CCJUNIPKT,0.9375,182563200,0001712772
A2VU7WW0V4X83G,A1G9FX1KV45N41,0.9375,85795200,0001712772
A2VU7WW0V4X83G,A1QJBN13J48RK5,0.9375,390614400,0001712772
A2VU7WW0V4X83G,A6S7H9EXZC4AT,0.9375,406857600,0001712772
A2VU7WW0V4X83G,ATHTCOG6BB6WK,0.9375,379468800,0001712772
A2VU7WW0V4X83G,A2EGEI5DR4LZA3,0.9375,391392000,0001712772
A2VU7WW0V4X83G,A276OI0NHBYORX,0.9375,377568000,0001712772
A2VU7WW0V4X83G,A22VJZZR41S9PT,0.9375,403747200,0001712772
A2VU7WW0V4X83G,A1MBGY9DEN1FZQ,0.9375,396230400,0001712772
A3CN9CCJUNIPKT,A2FS9CYCWC6HLW,0.01,93657600,0001712772
A3CN9CCJUNIPKT,AO2WMECV4UPQW,0.01,43113600,0001712772
A3CN9CCJUNIPKT,A1LS2UXHG1BYRG,0.01,233971200,0001712772
A3CN9CCJUNIPKT,A1W7WTTAB0U9W9,0.01,170121600,0001712772
A3CN9CCJUNIPKT,AFEPQIPZP6EDF,0.01,133574400,0001712772
A3CN9CCJUNIPKT,A1QJBN13J48RK5,0.01,208051200,0001712772
A3CN9CCJUNIPKT,A6S7H9EXZC4AT,0.01,224294400,0001712772
A3CN9CCJUNIPKT,ATHTCOG6BB6WK,0.01,196905600,0001712772
A3CN9CCJUNIPKT,A2EGEI5DR4LZA3,0.01,208828800,0001712772
A3CN9CCJUNIPKT,A276OI0NHBYORX,0.01,195004800,0001712772
A3CN9CCJUNIPKT,A22VJZZR41S9PT,0.01,221184000,0001712772
A3CN9CCJUNIPKT,A1MBGY9DEN1FZQ,0.01,213667200,0001712772
A1G9FX1KV45N41,A2FS9CYCWC6HLW,1.0,190425600,0001712772
A1G9FX1KV45N41,AO2WMECV4UPQW,1.0,139881600,0001712772
A1G9FX1KV45N41,A1LS2UXHG1BYRG,1.0,330739200,0001712772
A1G9FX1KV45N41,A1W7WTTAB0U9W9,1.0,266889600,0001712772
A1G9FX1KV45N41,AFEPQIPZP6EDF,1.0,230342400,0001712772
A1G9FX1KV45N41,A3CN9CCJUNIPKT,1.0,96768000,0001712772
A1G9FX1KV45N41,A1QJBN13J48RK5,1.0,304819200,0001712772
A1G9FX1KV45N41,A6S7H9EXZC4AT,1.0,321062400,0001712772
A1G9FX1KV45N41,ATHTCOG6BB6WK,1.0,293673600,0001712772
A1G9FX1KV45N41,A2EGEI5DR4LZA3,1.0,305596800,0001712772
A1G9FX1KV45N41,A276OI0NHBYORX,1.0,291772800,0001712772
A1G9FX1KV45N41,A22VJZZR41S9PT,1.0,317952000,0001712772
A1G9FX1KV45N41,A1MBGY9DEN1FZQ,1.0,310435200,0001712772
A1QJBN13J48RK5,A1LS2UXHG1BYRG,0.01,25920000,0001712772
A1QJBN13J48RK5,A6S7H9EXZC4AT,0.01,16243200,0001712772
A1QJBN13J48RK5,A2EGEI5DR4LZA3,0.01,777600,0001712772
A1QJBN13J48RK5,A22VJZZR41S9PT,0.01,13132800,0001712772
A1QJBN13J48RK5,A1MBGY9DEN1FZQ,0.01,5616000,0001712772
A6S7H9EXZC4AT,A1LS2UXHG1BYRG,0.01,9676800,0001712772
ATHTCOG6BB6WK,A1LS2UXHG1BYRG,0.01,37065600,0001712772
ATHTCOG6BB6WK,A1QJBN13J48RK5,0.01,11145600,0001712772
ATHTCOG6BB6WK,A6S7H9EXZC4AT,0.01,27388800,0001712772
ATHTCOG6BB6WK,A2EGEI5DR4LZA3,0.01,11923200,0001712772
ATHTCOG6BB6WK,A22VJZZR41S9PT,0.01,24278400,0001712772
ATHTCOG6BB6WK,A1MBGY9DEN1FZQ,0.01,16761600,0001712772
A2EGEI5DR4LZA3,A1LS2UXHG1BYRG,0.01,25142400,0001712772
A2EGEI5DR4LZA3,A6S7H9EXZC4AT,0.01,15465600,0001712772
A2EGEI5DR4LZA3,A22VJZZR41S9PT,0.01,12355200,0001712772
A2EGEI5DR4LZA3,A1MBGY9DEN1FZQ,0.01,4838400,0001712772
A276OI0NHBYORX,A1LS2UXHG1BYRG,1.0,38966400,0001712772
A276OI0NHBYORX,A1QJBN13J48RK5,1.0,13046400,0001712772
A276OI0NHBYORX,A6S7H9EXZC4AT,1.0,29289600,0001712772
A276OI0NHBYORX,ATHTCOG6BB6WK,1.0,1900800,0001712772
A276OI0NHBYORX,A2EGEI5DR4LZA3,1.0,13824000,0001712772
A276OI0NHBYORX,A22VJZZR41S9PT,1.0,26179200,0001712772
A276OI0NHBYORX,A1MBGY9DEN1FZQ,1.0,18662400,0001712772
A22VJZZR41S9PT,A1LS2UXHG1BYRG,0.01,12787200,0001712772
A22VJZZR41S9PT,A6S7H9EXZC4AT,0.01,3110400,0001712772
A1MBGY9DEN1FZQ,A1LS2UXHG1BYRG,0.01,20304000,0001712772
A1MBGY9DEN1FZQ,A6S7H9EXZC4AT,0.01,10627200,0001712772
A1MBGY9DEN1FZQ,A22VJZZR41S9PT,0.01,7516800,0001712772
