A165EMA3YTIM6A,A3M4FU3WQWJHMP,0.7,1332374400,1377993600,B0002CZT0M
A165EMA3YTIM6A,A34G1GTMQGEDUN,0.7,1332374400,1364169600,B0002CZT0M
A165EMA3YTIM6A,AN73VQ17FZVJ8,0.7,1332374400,1379289600,B0002CZT0M
A165EMA3YTIM6A,A3ADSZR7QAQ5U,0.7,1332374400,1386460800,B0002CZT0M
A165EMA3YTIM6A,AZBUUKQLYKUCL,0.7,1332374400,1395878400,B0002CZT0M
A3M4FU3WQWJHMP,AN73VQ17FZVJ8,0.01,1377993600,1379289600,B0002CZT0M
A3M4FU3WQWJHMP,A3ADSZR7QAQ5U,0.01,1377993600,1386460800,B0002CZT0M
A3M4FU3WQWJHMP,AZBUUKQLYKUCL,0.01,1377993600,1395878400,B0002CZT0M
A34G1GTMQGEDUN,A3M4FU3WQWJHMP,0.7,1364169600,1377993600,B0002CZT0M
A34G1GTMQGEDUN,AN73VQ17FZVJ8,0.7,1364169600,1379289600,B0002CZT0M
A34G1GTMQGEDUN,A3ADSZR7QAQ5U,0.7,1364169600,1386460800,B0002CZT0M
A34G1GTMQGEDUN,AZBUUKQLYKUCL,0.7,1364169600,1395878400,B0002CZT0M
AQDHNCD25PFE6,A165EMA3YTIM6A,0.01,1326240000,1332374400,B0002CZT0M
AQDHNCD25PFE6,A3M4FU3WQWJHMP,0.01,1326240000,1377993600,B0002CZT0M
AQDHNCD25PFE6,A34G1GTMQGEDUN,0.01,1326240000,1364169600,B0002CZT0M
AQDHNCD25PFE6,AN73VQ17FZVJ8,0.01,1326240000,1379289600,B0002CZT0M
AQDHNCD25PFE6,A3ADSZR7QAQ5U,0.01,1326240000,1386460800,B0002CZT0M
AQDHNCD25PFE6,AZBUUKQLYKUCL,0.01,1326240000,1395878400,B0002CZT0M
AN73VQ17FZVJ8,A3ADSZR7QAQ5U,0.01,1379289600,1386460800,B0002CZT0M
AN73VQ17FZVJ8,AZBUUKQLYKUCL,0.01,1379289600,1395878400,B0002CZT0M
A1IDPIC36H49JX,A165EMA3YTIM6A,1.0,1320796800,1332374400,B0002CZT0M
A1IDPIC36H49JX,A3M4FU3WQWJHMP,1.0,1320796800,1377993600,B0002CZT0M
A1IDPIC36H49JX,A34G1GTMQGEDUN,1.0,1320796800,1364169600,B0002CZT0M
A1IDPIC36H49JX,AQDHNCD25PFE6,1.0,1320796800,1326240000,B0002CZT0M
A1IDPIC36H49JX,AN73VQ17FZVJ8,1.0,1320796800,1379289600,B0002CZT0M
A1IDPIC36H49JX,A3ADSZR7QAQ5U,1.0,1320796800,1386460800,B0002CZT0M
A1IDPIC36H49JX,AZBUUKQLYKUCL,1.0,1320796800,1395878400,B0002CZT0M
A3ADSZR7QAQ5U,AZBUUKQLYKUCL,0.01,1386460800,1395878400,B0002CZT0M
