A3M4FU3WQWJHMP,A26SN2CVQM4FKM,0.01,1381536000,1403913600,B000EEHD4I
A1YP96MT6W9FTB,A26SN2CVQM4FKM,1.0,1266278400,1403913600,B000EEHD4I
A1YP96MT6W9FTB,A3M4FU3WQWJHMP,1.0,1266278400,1381536000,B000EEHD4I
A1YP96MT6W9FTB,A2EQ8GHKXEF141,1.0,1266278400,1338422400,B000EEHD4I
A1YP96MT6W9FTB,A2HIRKOAFQQLBE,1.0,1266278400,1311811200,B000EEHD4I
A2EQ8GHKXEF141,A26SN2CVQM4FKM,0.01,1338422400,1403913600,B000EEHD4I
A2EQ8GHKXEF141,A3M4FU3WQWJHMP,0.01,1338422400,1381536000,B000EEHD4I
A2HIRKOAFQQLBE,A26SN2CVQM4FKM,1.0,1311811200,1403913600,B000EEHD4I
A2HIRKOAFQQLBE,A3M4FU3WQWJHMP,1.0,1311811200,1381536000,B000EEHD4I
A2HIRKOAFQQLBE,A2EQ8GHKXEF141,1.0,1311811200,1338422400,B000EEHD4I
