ATPP3IWN4S9PW,A14FNPHPBHTMO4,0.01,1391040000,1400976000,B0027842S4
ATPP3IWN4S9PW,A1YAR5PTXNRA7X,0.01,1391040000,1398384000,B0027842S4
ATPP3IWN4S9PW,A3G9836LYVXE7A,0.01,1391040000,1404172800,B0027842S4
ATPP3IWN4S9PW,A2PP4G3DLGDD4T,0.01,1391040000,1394323200,B0027842S4
A14FNPHPBHTMO4,A3G9836LYVXE7A,0.01,1400976000,1404172800,B0027842S4
A25QPZOMZTFFV8,ATPP3IWN4S9PW,0.01,1371427200,1391040000,B0027842S4
A25QPZOMZTFFV8,A14FNPHPBHTMO4,0.01,1371427200,1400976000,B0027842S4
A25QPZOMZTFFV8,A1S0NIJ5PDREYV,0.01,1371427200,1373932800,B0027842S4
A25QPZOMZTFFV8,A1PO2WOQ0LO73Y,0.01,1371427200,1377388800,B0027842S4
A25QPZOMZTFFV8,A1YAR5PTXNRA7X,0.01,1371427200,1398384000,B0027842S4
A25QPZOMZTFFV8,A3G9836LYVXE7A,0.01,1371427200,1404172800,B0027842S4
A25QPZOMZTFFV8,A2PP4G3DLGDD4T,0.01,1371427200,1394323200,B0027842S4
A1S0NIJ5PDREYV,ATPP3IWN4S9PW,0.01,1373932800,1391040000,B0027842S4
A1S0NIJ5PDREYV,A14FNPHPBHTMO4,0.01,1373932800,1400976000,B0027842S4
A1S0NIJ5PDREYV,A1PO2WOQ0LO73Y,0.01,1373932800,1377388800,B0027842S4
A1S0NIJ5PDREYV,A1YAR5PTXNRA7X,0.01,1373932800,1398384000,B0027842S4
A1S0NIJ5PDREYV,A3G9836LYVXE7A,0.01,1373932800,1404172800,B0027842S4
A1S0NIJ5PDREYV,A2PP4G3DLGDD4T,0.01,1373932800,1394323200,B0027842S4
A1PO2WOQ0LO73Y,ATPP3IWN4S9PW,0.01,1377388800,1391040000,B0027842S4
A1PO2WOQ0LO73Y,A14FNPHPBHTMO4,0.01,1377388800,1400976000,B0027842S4
A1PO2WOQ0LO73Y,A1YAR5PTXNRA7X,0.01,1377388800,1398384000,B0027842S4
A1PO2WOQ0LO73Y,A3G9836LYVXE7A,0.01,1377388800,1404172800,B0027842S4
A1PO2WOQ0LO73Y,A2PP4G3DLGDD4T,0.01,1377388800,1394323200,B0027842S4
A1YAR5PTXNRA7X,A14FNPHPBHTMO4,0.01,1398384000,1400976000,B0027842S4
A1YAR5PTXNRA7X,A3G9836LYVXE7A,0.01,1398384000,1404172800,B0027842S4
A14PY68SX7D5DV,ATPP3IWN4S9PW,0.01,1336089600,1391040000,B0027842S4
A14PY68SX7D5DV,A14FNPHPBHTMO4,0.01,1336089600,1400976000,B0027842S4
A14PY68SX7D5DV,A25QPZOMZTFFV8,0.01,1336089600,1371427200,B0027842S4
A14PY68SX7D5DV,A1S0NIJ5PDREYV,0.01,1336089600,1373932800,B0027842S4
A14PY68SX7D5DV,A1PO2WOQ0LO73Y,0.01,1336089600,1377388800,B0027842S4
A14PY68SX7D5DV,A1YAR5PTXNRA7X,0.01,1336089600,1398384000,B0027842S4
A14PY68SX7D5DV,A3G9836LYVXE7A,0.01,1336089600,1404172800,B0027842S4
A14PY68SX7D5DV,A1UMM894XSEO4F,0.01,1336089600,1363219200,B0027842S4
A14PY68SX7D5DV,A2PP4G3DLGDD4T,0.01,1336089600,1394323200,B0027842S4
A1UMM894XSEO4F,ATPP3IWN4S9PW,0.01,1363219200,1391040000,B0027842S4
A1UMM894XSEO4F,A14FNPHPBHTMO4,0.01,1363219200,1400976000,B0027842S4
A1UMM894XSEO4F,A25QPZOMZTFFV8,0.01,1363219200,1371427200,B0027842S4
A1UMM894XSEO4F,A1S0NIJ5PDREYV,0.01,1363219200,1373932800,B0027842S4
A1UMM894XSEO4F,A1PO2WOQ0LO73Y,0.01,1363219200,1377388800,B0027842S4
A1UMM894XSEO4F,A1YAR5PTXNRA7X,0.01,1363219200,1398384000,B0027842S4
A1UMM894XSEO4F,A3G9836LYVXE7A,0.01,1363219200,1404172800,B0027842S4
A1UMM894XSEO4F,A2PP4G3DLGDD4T,0.01,1363219200,1394323200,B0027842S4
A2PP4G3DLGDD4T,A14FNPHPBHTMO4,0.01,1394323200,1400976000,B0027842S4
A2PP4G3DLGDD4T,A1YAR5PTXNRA7X,0.01,1394323200,1398384000,B0027842S4
A2PP4G3DLGDD4T,A3G9836LYVXE7A,0.01,1394323200,1404172800,B0027842S4
